DATE,GDPC1,Change ($B),% Change,% Change Annualised
1992-10-01,9834.51,101.53100000000086,0.010431646878103829,0.041726587512415314
1993-01-01,9850.973,16.462999999999738,0.0016740030769200054,0.0066960123076800215
1993-04-01,9908.347,57.373999999999796,0.005824196249446523,0.02329678499778609
1993-07-01,9955.641,47.29399999999987,0.004773147327197913,0.019092589308791652
1993-10-01,10091.049,135.40800000000127,0.013601133267059584,0.05440453306823834
1994-01-01,10188.954,97.90499999999884,0.009702162778121304,0.038808651112485215
1994-04-01,10327.019,138.0650000000005,0.013550458663372122,0.05420183465348849
1994-07-01,10387.382,60.362999999999374,0.0058451524103906305,0.023380609641562522
1994-10-01,10506.372,118.98999999999978,0.01145524444946755,0.0458209777978702
1995-01-01,10543.643999999998,37.271999999999025,0.003547561422725165,0.01419024569090066
1995-04-01,10575.1,31.45600000000195,0.0029834087721476443,0.011933635088590577
1995-07-01,10665.06,89.95999999999913,0.008506775349641948,0.034027101398567794
1995-10-01,10737.478000000001,72.41800000000148,0.0067902102754229254,0.027160841101691702
1996-01-01,10817.896,80.41799999999967,0.00748946819728058,0.02995787278912232
1996-04-01,10998.322,180.42599999999948,0.016678474261538456,0.06671389704615382
1996-07-01,11096.976,98.65400000000045,0.008969913774119487,0.03587965509647795
1996-10-01,11212.205,115.22899999999936,0.010383819880298795,0.04153527952119518
1997-01-01,11284.587,72.3819999999996,0.006455643649041276,0.025822574596165104
1997-04-01,11472.136999999999,187.54999999999927,0.016620014538414107,0.06648005815365643
1997-07-01,11615.636,143.49900000000162,0.01250848032934071,0.05003392131736284
1997-10-01,11715.393,99.7569999999996,0.00858816512500904,0.03435266050003616
1998-01-01,11832.486,117.09300000000076,0.009994799150143896,0.039979196600575584
1998-04-01,11942.032,109.54599999999846,0.009258071380773059,0.037032285523092234
1998-07-01,12091.614,149.58200000000033,0.012525674022645372,0.05010269609058149
1998-10-01,12287.0,195.38600000000042,0.0161588022905792,0.0646352091623168
1999-01-01,12403.293,116.29299999999967,0.009464718808496864,0.037858875233987455
1999-04-01,12498.694,95.40099999999984,0.0076915864198321415,0.030766345679328566
